,File Name,Detection,Disposition,Type Event,Severity,SHA256,Hostname,File path
225,ekjrngjker.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,C:\ekjrngjker.exe
226,rundll32.exe,,Clean,Cloud IOC,Critical,5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124,Demo_AMP_Threat_Audit,/C:/Windows/system32/rundll32.exe
227,rundll32.exe,,Clean,Cloud IOC,High,5ad3c37e6f2b9db3ee8b5aeedc474645de90c66e3d95f8620c48102f1eba4124,Demo_AMP_Threat_Audit,/C:/Windows/system32/rundll32.exe
228,ekjrngjker.exe,W32.B1380FD95B-100.SBX.TG,Malicious,Threat Detected,Medium,b1380fd95bc5c0729738dcda2696aa0a7c6ee97a93d992931ce717a0df523967,Demo_AMP_Threat_Audit,\\?\C:\ekjrngjker.exe
229,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
230,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
231,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
232,McUtil.DLL,W32.Trojan.PlugX.72.tht.VRT,Malicious,Threat Detected,Medium,0a99238e1ebebc47d7a89b2ccddfae537479f7f77322b5d4941315d3f7e5ca48,Demo_Plugx,\\?\C:\Documents and Settings\All Users\VirusMap\McUtil.DLL
233,McUtil.DLL,W32.Trojan.PlugX.72.tht.VRT,Malicious,Threat Detected,Medium,0a99238e1ebebc47d7a89b2ccddfae537479f7f77322b5d4941315d3f7e5ca48,Demo_Plugx,\\?\C:\Documents and Settings\John Smith\Local Settings\Temp\RarSFX1\McUtil.DLL
234,ps.exe,W32.Trojan.PlugX.72.tht.VRT,Malicious,Threat Detected,Medium,ff4592e89b434b3fca5dabd5210d9bf17ae8c1d912c2d29007c55dbea0aa8cae,Demo_Plugx,\\?\C:\Documents and Settings\John Smith\Desktop\ps.exe
235,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
236,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
237,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
238,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
239,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
240,jwenjktgenwrger234231.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Users\Administrator\Desktop\D94038FDE7B0F343931DF8040B\jwenjktgenwrger234231.exe
241,VyCoQwOmMNmrVgs.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Windows\VyCoQwOmMNmrVgs.exe
242,VyCoQwOmMNmrVgs.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Windows\VyCoQwOmMNmrVgs.exe
243,jwenjktgenwrger234231.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Users\Administrator\Desktop\D94038FDE7B0F343931DF8040B\jwenjktgenwrger234231.exe
244,jwenjktgenwrger234231.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Users\Administrator\Desktop\D94038FDE7B0F343931DF8040B\jwenjktgenwrger234231.exe
245,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,\\?\C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
246,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,\\?\C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
247,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
248,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
249,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
250,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
251,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
252,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
253,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
254,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
255,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
256,4543543.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,7c9d5724064693dfeef76fd4da8d6f159ef0e6707e67c4a692a03e94f4a6e27a,Demo_Dridex,C:\Users\ADMINI~1\AppData\Local\Temp\4543543.exe
257,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
258,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
259,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
260,80000000.@,Backdoor2:ZAccess-tpd,Malicious,Threat Detected,Medium,9a9de323dc2ba4059c3eb10d20e8b93a4cc44c93ac41a5dfc9572fa1c0d5b1a8,Demo_ZAccess,\\?\C:\$Recycle.Bin\S-1-5-18\$ff20833dbb78e410a1126d2ca0eecb73\U\80000000.@
261,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
262,n,Kazy:Troj_Generic-tpd,Malicious,Threat Detected,Medium,c9dbfc24f40bc1aa49bd8eac43eb08c26d4587b926f7bacb94cb44a87cdc5600,Demo_ZAccess,\\?\C:\$Recycle.Bin\S-1-5-18\$ff20833dbb78e410a1126d2ca0eecb73\n
263,jwenjktgenwrger234231.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,7e54dceecd3d3a23a896e971ae4bb9e71a64a5c1c3b77ac1c64241c55c1b95bb,Demo_Dyre,\\?\C:\Users\Administrator\Desktop\D94038FDE7B0F343931DF8040B\jwenjktgenwrger234231.exe
264,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,\\?\C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
265,webinstall.exe,GenericKD:Dyreza-tpd,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,\\?\C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
266,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
267,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
268,11938f43-647341ab-temp,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\LocalLow\Sun\Java\Deployment\cache\6.0\3\11938f43-647341ab-temp
269,jar_cache4855455380559478946.tmp,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\jar_cache4855455380559478946.tmp
270,11938f43-647341ab,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\LocalLow\Sun\Java\Deployment\cache\6.0\3\11938f43-647341ab
271,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
272,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
273,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
274,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
275,n,Kazy:Troj_Generic-tpd,Malicious,Threat Detected,Medium,c9dbfc24f40bc1aa49bd8eac43eb08c26d4587b926f7bacb94cb44a87cdc5600,Demo_ZAccess,\\?\C:\$Recycle.Bin\S-1-5-21-1089625888-3054005746-3039903294-1000\$ff20833dbb78e410a1126d2ca0eecb73\n
276,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
277,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
278,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
279,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
280,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
281,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
282,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
283,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
284,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
285,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
286,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
287,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,\\?\C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
288,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
289,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
290,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
291,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
292,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
293,zaccess8308073210892168095.exe,W32.ZAccess.15nt,Malicious,Threat Detected,Medium,87715c2487765488d72919a3720f11806592fe1018aa5c95aaf9fd13fb041f20,Demo_ZAccess,C:\Users\Harry\AppData\Local\Temp\zaccess8308073210892168095.exe
294,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
295,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
296,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
297,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
298,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
299,2,Win32.DemoMal.Keylogger,Malicious,Threat Detected,Medium,4958e30478a020d970f11c99a0fc48c3f435b76da1b70e5a9e3b93c923be3b42,Demo_SFEicar,\\?\C:\WINDOWS\Temp\2
300,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
301,4,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\WINDOWS\Temp\4
302,s1ds,Win32.Eicar.Test,Malicious,Threat Detected,Medium,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,Demo_SFEicar,\\?\C:\WINDOWS\system32\config\systemprofile\Desktop\s1ds
303,4,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\WINDOWS\Temp\4
304,4,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\WINDOWS\Temp\4
305,2,Win32.DemoMal.Keylogger,Malicious,Threat Detected,Medium,4958e30478a020d970f11c99a0fc48c3f435b76da1b70e5a9e3b93c923be3b42,Demo_SFEicar,\\?\C:\WINDOWS\Temp\2
306,2,Win32.DemoMal.Keylogger,Malicious,Threat Detected,Medium,4958e30478a020d970f11c99a0fc48c3f435b76da1b70e5a9e3b93c923be3b42,Demo_SFEicar,\\?\C:\WINDOWS\Temp\2
307,s234,Win32.Eicar.Test,Malicious,Threat Detected,Medium,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Desktop\s234
308,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
309,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
310,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
311,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Local Settings\Temp\3
312,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
313,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
314,s1j4,Win32.Eicar.Test,Malicious,Threat Detected,Medium,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Desktop\s1j4
315,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
316,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Local Settings\Temp\3
317,s1uc,Win32.Eicar.Test,Malicious,Threat Detected,Medium,275a021bbfb6489e54d471899f7db9d1663fc695ec2fe2a2c4538aabf651fd0f,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Desktop\s1uc
318,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
319,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
320,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
321,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\Documents and Settings\Administrator\Local Settings\Temp\3
322,3,Win32.DemoMal.Rat.Client,Malicious,Threat Detected,Medium,1eb15091d4605809a0a78e9c150e764c9253f9249a7babe4484c27d822d59900,Demo_SFEicar,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\3
323,McUtil.DLL,W32.Trojan.PlugX.72.tht.VRT,Malicious,Threat Detected,Medium,0a99238e1ebebc47d7a89b2ccddfae537479f7f77322b5d4941315d3f7e5ca48,Demo_Plugx,\\?\C:\Documents and Settings\All Users\VirusMap\McUtil.DLL
324,webinstall.exe,W32.DFC.MalParent,Malicious,Threat Detected,Medium,4fe85509bb6a87dbf04aa114c5523b183f995a6820f424871df29bca64ad7ecc,Demo_Dyre,C:\Users\ADMINI~1\AppData\Local\Temp\webinstall.exe
325,McUtil.DLL,W32.Trojan.PlugX.72.tht.VRT,Malicious,Threat Detected,Medium,0a99238e1ebebc47d7a89b2ccddfae537479f7f77322b5d4941315d3f7e5ca48,Demo_Plugx,\\?\C:\Documents and Settings\John Smith\Local Settings\Temp\RarSFX0\McUtil.DLL
326,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
327,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
328,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
329,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
330,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
331,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
332,2_3564327093.exe,ZBot:FakeAlert-tpd,Malicious,Threat Detected,Medium,8db0d7f3a27291f197173a1e3a3a7242fc49deb2d06f90598475c919417a1c7a,Demo_Zbot,\\?\C:\DOCUME~1\ADMINI~1\LOCALS~1\Temp\2_3564327093.exe
